model,mode,probe,image_id,level,n_persons_gt,rep,n_input,n_generated,n_think_tokens,n_answer_tokens,latency_ms,tokens_per_second,budget_hit,think_closed,termination_class,parsed_answer,parse_status,correct
qwen3vl8b_t,thinking,main,511647,L1,1,1,350,62,58,1,1953.9,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,111086,L3,4,1,350,139,135,1,4306.8,32.3,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,394199,L1,1,0,350,41,37,1,1322.8,31.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,154087,L3,4,2,350,119,115,1,3690.3,32.2,False,True,complete,4,ok,True
qwen3vl8b_t,thinking,main,323496,L3,6,0,350,712,708,1,22260.2,32.0,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,473869,L1,1,0,350,34,30,1,1104.5,30.8,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,96493,L1,1,0,350,50,46,1,1595.8,31.3,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,323496,L3,6,1,350,712,708,1,22252.4,32.0,False,True,complete,6,ok,True
qwen3vl8b_t,thinking,main,111086,L3,4,0,350,139,135,1,4293.7,32.4,False,True,complete,0,ok,False
qwen3vl8b_t,thinking,main,442456,L2,2,0,350,133,129,1,4112.2,32.3,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,561256,L1,1,1,350,31,27,1,1014.0,30.6,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,89296,L2,2,2,350,80,76,1,2502.8,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,74200,L3,6,0,350,212,208,1,6541.0,32.4,False,True,complete,1,ok,False
qwen3vl8b_t,thinking,main,295420,L1,1,2,350,82,78,1,2566.1,32.0,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,568195,L2,3,0,350,68,64,1,2134.5,31.9,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,554595,L1,1,0,350,57,53,1,1808.7,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,55167,L3,6,0,350,559,555,1,17381.6,32.2,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,139077,L1,1,2,350,52,48,1,1655.6,31.4,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,201426,L2,2,0,350,83,79,1,2596.3,32.0,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,32334,L3,5,1,350,1489,1485,1,48067.3,31.0,False,True,complete,5,ok,True
qwen3vl8b_t,thinking,main,357748,L3,4,1,350,249,245,1,7684.8,32.4,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,390826,L1,1,1,350,58,54,1,1842.7,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,274066,L3,5,2,350,110,106,1,3419.7,32.2,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,main,31093,L2,3,1,350,8192,8192,0,334569.8,24.5,True,False,non_termination,2,no_think_tag,False
qwen3vl8b_t,thinking,main,180487,L2,2,2,350,99,95,1,3083.8,32.1,False,True,complete,2,ok,True
qwen3vl8b_t,thinking,main,390826,L1,1,0,350,58,54,1,1838.6,31.5,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,295420,L1,1,1,350,82,78,1,2575.8,31.8,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,568195,L2,3,2,350,68,64,1,2137.2,31.8,False,True,complete,3,ok,True
qwen3vl8b_t,thinking,main,84477,L1,1,0,350,68,64,1,2148.4,31.7,False,True,complete,1,ok,True
qwen3vl8b_t,thinking,main,253386,L2,2,1,350,1351,1347,1,43407.7,31.1,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,main,36936,L2,2,2,350,90,86,1,2803.0,32.1,False,True,complete,2,ok,True
qwen3vl4b_t,thinking,L4_probe,1584,L4,11,0,350,1176,1172,1,25273.7,46.5,False,True,complete,4,ok,False
qwen3vl4b_t,thinking,L4_probe,6771,L4,8,0,350,751,747,1,15649.5,48.0,False,True,complete,8,ok,True
qwen3vl4b_t,thinking,L4_probe,14439,L4,14,0,350,8192,8192,0,251914.4,32.5,True,False,non_termination,15,no_think_tag,False
qwen3vl4b_t,thinking,L4_probe,44590,L4,12,0,350,5254,5249,2,141042.8,37.3,False,True,complete,15,ok,False
qwen3vl4b_t,thinking,L4_probe,89648,L4,11,0,350,8192,8192,0,251132.9,32.6,True,False,non_termination,7,no_think_tag,False
qwen3vl4b_t,thinking,L4_probe,98287,L4,14,0,350,1650,1645,2,36569.5,45.1,False,True,complete,12,ok,False
qwen3vl4b_t,thinking,L4_probe,126137,L4,13,0,350,2836,2831,2,67135.4,42.2,False,True,complete,11,ok,False
qwen3vl4b_t,thinking,L4_probe,132544,L4,10,0,350,2382,2378,1,55059.8,43.3,False,True,complete,6,ok,False
qwen3vl4b_t,thinking,L4_probe,153529,L4,8,0,350,1073,1069,1,22948.5,46.8,False,True,complete,5,ok,False
qwen3vl4b_t,thinking,L4_probe,157756,L4,10,0,350,1524,1520,1,33529.3,45.5,False,True,complete,4,ok,False
qwen3vl8b_t,thinking,L4_probe,1584,L4,11,0,350,1019,1015,1,32389.6,31.5,False,True,complete,3,ok,False
qwen3vl8b_t,thinking,L4_probe,6771,L4,8,0,350,812,808,1,25575.1,31.7,False,True,complete,8,ok,True
qwen3vl8b_t,thinking,L4_probe,14439,L4,14,0,350,1492,1487,2,48386.9,30.8,False,True,complete,12,ok,False
qwen3vl8b_t,thinking,L4_probe,44590,L4,12,0,350,8192,8192,0,336243.1,24.4,True,False,non_termination,14,no_think_tag,False
qwen3vl8b_t,thinking,L4_probe,89648,L4,11,0,350,8192,8192,0,334578.0,24.5,True,False,non_termination,6,no_think_tag,False
qwen3vl8b_t,thinking,L4_probe,98287,L4,14,0,350,1957,1952,2,64415.1,30.4,False,True,complete,10,ok,False
qwen3vl8b_t,thinking,L4_probe,126137,L4,13,0,350,1284,1279,2,41113.1,31.2,False,True,complete,12,ok,False
qwen3vl8b_t,thinking,L4_probe,132544,L4,10,0,350,1186,1182,1,37796.5,31.4,False,True,complete,7,ok,False
qwen3vl8b_t,thinking,L4_probe,153529,L4,8,0,350,8192,8192,0,334335.8,24.5,True,False,non_termination,5,no_think_tag,False
qwen3vl8b_t,thinking,L4_probe,157756,L4,10,0,350,295,291,1,9143.1,32.3,False,True,complete,3,ok,False
